11.7636363636	45.4727272727	12111.0433891	21563.1117455	6
13.7722772277	52.5940594059	7631.49959307	15381.852402	7
15.0863309353	56.618705036	12432.9525712	25137.2577475	8
16.7037037037	63.1759259259	14324.528613	33230.3993102	9
19.6862745098	72.5816993464	13478.7071693	33729.8990314	10
21.4553571429	82.2410714286	15395.3516045	39471.9831196	11
23.5163934426	82.1885245902	19483.8251738	53139.3092959	12
26.46875	100.666666667	26007.156349	70925.5391927	13
28.4122807018	85.6315789474	30729.492807	85034.0082912	14
31.1647058824	121.435294118	28197.6891612	97555.7890976	15
32.7792207792	118.311688312	30459.1720026	97168.5679416	16
34.9487179487	136.717948718	41686.3540846	137615.597326	17
35.8939393939	139.848484848	44440.8775136	140884.573718	18
40.8529411765	141.117647059	52803.1578485	193599.77446	19
41.9861111111	174.805555556	40793.6942972	137976.008011	20
46.6393442623	148.836065574	54709.9389148	198904.611034	21
46.2456140351	175.49122807	48257.0750175	199523.249612	22
51.2826086957	171.282608696	60137.8242152	250384.530233	23
52.4594594595	224.810810811	68674.1626081	242272.777327	24
57.4901960784	224.490196078	57440.7258529	258477.35022	25
59.6730769231	208.057692308	67330.0619788	290594.034017	26
59.7179487179	228.846153846	74562.1209513	351942.622372	27
61.6097560976	233.390243902	86003.038239	387975.910285	28
65.5357142857	245.0	78663.7525286	356479.071404	29
67.4848484848	263.666666667	92695.2644303	363943.260658	30
70.8928571429	244.25	83655.3275	400347.231393	31
71.8947368421	250.105263158	62346.8174263	309552.937137	32
82.6956521739	299.695652174	76199.2304217	319380.836404	33
79.3846153846	392.846153846	109882.062935	442579.78055	34
87.5	251.541666667	85224.1470083	459046.898346	35
88.9	251.15	104371.30274	475640.61205	36
86.6153846154	292.961538462	128966.393442	642141.952619	37
98.4285714286	321.928571429	114810.643514	566659.977857	38
91.0	230.625	115541.189906	454350.11895	39
119.625	404.541666667	113674.975629	645531.260458	40
97.0	463.0	115885.10965	633928.506857	41
100.909090909	338.136363636	171474.748105	779306.813982	42
102.375	291.75	124463.742838	703389.585956	43
108.375	473.0	124428.091825	658106.450525	44
160.866666667	523.666666667	274045.693807	1469298.94125	45
123.5	469.583333333	159006.473883	1208238.07637	46
113.058823529	378.411764706	150795.857682	1035236.57435	47
126.3	352.6	192358.27192	1588165.1544	48
142.3	439.5	217337.56306	1501726.1013	49
139.4	589.7	154059.13087	872597.72158	50
138.736842105	475.157894737	205434.003316	1019261.54398	51
121.3	536.0	200485.34609	1386895.76979	52
129.833333333	648.833333333	171378.32005	668337.344483	53
182.571428571	382.428571429	196088.775486	1162846.63513	54
179.666666667	654.666666667	257785.695667	997854.544667	55
128.833333333	580.5	183402.361433	1068688.9378	56
154.5	486.0	163862.4235	812224.213	57
136.333333333	713.0	332135.092233	975286.294933	58
156.6	401.8	168271.79502	1622466.45832	59
130.272727273	620.454545455	254903.185209	1737776.09071	60
156.25	457.875	326834.056275	1814574.50367	61
159.833333333	637.666666667	212731.757483	1363826.95913	62
181.833333333	600.666666667	258447.9307	1994201.58212	63
187.8	573.4	206496.95378	1284036.19732	64
165.833333333	770.5	301279.059383	2208912.76305	65
186.4	743.6	283690.09562	1923670.80128	66
175.857142857	885.571428571	182492.5483	1069454.05574	67
270.0	370.5	150753.36015	1148986.5649	68
249.0	1340.5	575176.63415	3048892.2263	69
145.5	1027.5	326951.661	2592904.3129	70
233.25	523.75	293690.93735	2464511.08872	71
162.333333333	1288.33333333	200760.210933	1422755.8536	72
207.0	560.166666667	375243.368817	1963010.2401	73
463.0	567.0	154334.2781	1101587.6603	74
204.0	569.75	385570.156925	2704122.41193	75
386.5	671.5	354344.64165	2362832.33595	76
123.0	652.5	395477.67375	2777327.56205	77
203.111111111	670.888888889	361290.903356	3032124.27328	78
253.125	761.5	328583.660213	2478349.66875	79
212.0	938.25	334164.0064	3154248.5105	80
210.25	1106.5	348753.766075	2805775.01957	81
176.333333333	620.666666667	266796.959733	2516605.4057	82
215.333333333	1024.33333333	417565.353267	4568382.9355	83
183.0	302.0	292029.6334	3710143.9412	84
162.666666667	419.0	430879.9621	2881865.4559	85
269.2	759.4	334942.2508	2867681.6286	86
224.2	660.6	351788.87318	3163697.15594	87
156.0	1099.0	405785.9564	3841714.9968	88
185.0	919.666666667	467234.2239	5183533.08543	89
292.0	1020.0	242805.248	2392993.8643	90
239.333333333	691.333333333	375007.583267	4729305.8381	91
324.333333333	908.333333333	442593.3071	8119415.9217	92
288.6	1043.4	444643.71978	4086212.62114	93
220.333333333	1589.0	317432.990733	3207175.58297	94
228.5	911.5	443617.8847	5003024.5343	95
270.5	632.5	571088.41965	5804177.3921	96
249.666666667	1178.66666667	133283.513133	2065032.32203	97
362.0	1060.5	104336.7389	1715661.38865	98
352.0	792.0	214941.7714	3012913.6273	99
281.5	1117.5	309047.3544	3994208.8291	100
